restaurant_id,restaurant_name,cuisine_type
3779,Sangeetha's Desi Mane - Annanagar,Indian Starters
3780,1944 The Hocco kitchen,Oriental
3781,The Hazelnut Factory,Recommended
3782,Churuwala,North Indian [ No Onion & No Garlic]
3783,Apna Vaishno Dhaba,Snacks
3784,Gwalia Sweets & Fast Food,Ghee Sweets
3785,Daya Hari Mithai,Extras
3786,The Oberoi Bakers,Snacks
3787,Poetry By Love & Cheesecake,Breakfast for Veggies
3788,Chai Govindam,Dhoodh Wali Chai
3789,Pizza Crust,Garlic Bread
3790,RNR Biryani - Taste of 1953,Breads
3791,Urban Tadka,Chicken Main Course
3792,Millet Express,Kids Friendly Millet Noodles
3793,Gopal Mistanna Bhandar,Momos
3794,Daya Hari Mithai,Chinese Main Course
3795,AnTeRa Courtyard,Chinese Main Course
3796,Pizza Wings,Tacos
3797,Ramdev's Khana Khazana,Special offers
3798,Sri Varalakshmi Pure Veg Tiffins,Idli
3799,Tibetan Bowl,Noodles
3800,Takeout - Asian Goodness,Uramaki Rolls(8pcs)
3801,Cinnabon,Cinnamon Rolls - Mini
3802,Aromas Cafe & Bistro,Extras
3803,Hira Sweets,Combos
3804,Dindigul Thalappakatti - Since 1957,Egg Items
3805,Club Shawaya,Turkish Alfahm Mandi
3806,Lalaji Dilli Wale,Sandwiches
3807,175 C,Boba Tea
3808,Neelkanth Sweets,Special Assortments
3809,Millet Express,Millet Roti with Curry
3810,Viggis,Indian Breads
3811,Priya Restaurant,Chinese
3812,Lacima Cafe & Pizzeria,Shakes
3813,Dawat-E-Khas Sweets & Snacks,Snacks
3814,Keventers - Milkshakes & Desserts,All-New Sundaes
3815,Hotel Platinum & Restaurant,Recommended
3816,Supreme Upper Crust,Vegetarian
3817,Red Chilliz,Rolls
3818,Nandhana Palace,Retail Range
3819,Slice of Shillong,Pasta
3820,Shiv Sagar Veg Restaurant,Kulfi
3821,Vipul Dudhiya Sweets,Basudi
3822,Hotel Niramish Bhojanalay,Snacks Items
3823,Y Not Food Express,North Indian Main Course
3824,Shaan Sweets And Snacks,Breakfast
3825,Mr. Brown - Danbro,Bento Cakes
3826,Hosanna Restaurant,Hot Beverages
3827,The Phoenix Residency,Combo
3828,Momo Magic Cafe,Biryani & Rice
3829,Dharma Vaishno Dhaba,Salad & Curd
3830,Slice of Shillong,Recommended
3831,Shakti Sweets Since 1966,Sweets
3832,Zaatar Arabic Restaurant,MOJITOS
3833,De Linz Cafe,Soups
3834,So Southy,Mysore Dosas
3835,Keventers - Milkshakes & Desserts,Hot Beverages
3836,Jugaad Jn,Side Dishes
3837,Supreme Upper Crust,Upper Crust Special Combos
3838,Odiani Hotel & Restaurant,Dal
3839,Cafe Ertugrul,Main Course Veg
3840,Stream Restaurant,Tandoor
3841,Singh's Town Cafe,Pizza
3842,Papputt's Valsa Cafe,Fried Rice
3843,Viggis,Tandoor
3844,Tea Junction,"BREAKFAST, MAGGIE, PASTA & ALL DAY QUICK MEAL"
3845,Mr. Pizza,Burgers
3846,McDonald's,What’s New.
3847,EatFit,Pasta
3848,BIZZA Cafe Heritage,Fried Chicken
3849,Shiv Sagar,Milk Shakes
3850,Tossin Pizza,Milkshakes
3851,Grill's,Recommended
3852,ITC Aashirvaad Soul Creations,Wholesome Breakfast Meals
3853,Devi Fast Food,Rolls
3854,Ghar ka Khana by EatFit,Shravan Special
3855,Wow! Kulfi,Barish special Slice Kulfi IceCream
3856,Tan-Sukh by Kanha,Thali & Platters
3857,Vipul Dudhiya Sweets,Rabdi
3858,Kalsang Friends Corner,Pork
3859,Meat Zone,Recommended
3860,Ram Dairy,Snacks
3861,Wow! Momo,Wow! Bowls (Newly Launced)
3862,VIP Sweets Pvt. Ltd.,Recommended
3863,Labonel Fine Baking,Loaves
3864,Rupar Tori Hotel & Restaurant,Indian Traditional Chicken
3865,VIP Sweets Pvt. Ltd.,Paneer and rabdi
3866,City Wok Restaurant,Tibetan Thukpa
3867,Poirei Com Cake Shop,Cakes
3868,Brew n Bite,Burgers And Wraps
3869,Snehalata Fast Food,Chow mein
3870,Zaatar Arabic Restaurant,Zerpian
3871,Sangeetha Veg Restaurant,Faloodas
3872,Gokul Oottupura,Rice & Noodles
3873,Rattan's Veg & Non Veg,Chicken Main Course
3874,Gita Samosa Centre,Dabeli
3875,Matkawala,Bbq & Grill
3876,Flavours Of Punjab,North Indian Main Course [ Serves 1-2 ]
3877,Le Meridien - Latest Recipe,Recommended
3878,Gopal Mistanna Bhandar,Beverages
3879,Little Persia,Italian
3880,Shaan Sweets And Snacks,Starters
3881,Zaika Family Fast Food,99 Store
3882,Radhe Bol,Biryani
3883,Samridhi At Kochi,Dinner
3884,Caterspoint,All Day Breakfast
3885,Aromas Cafe & Bistro,Cold Blends
3886,Bowljini Mix Eat Repeat,Chinese BOWLJ
3887,Bheemeshwara - A South Indian Delicacy,IPL Combo
3888,Paakashala,Hot Beverages
3889,Mountain's Pizza,Drinks
3890,Tiffinette,Idly Vada
3891,Odiani Hotel & Restaurant,Fish Special
3892,Friends Cafe,Beverages
3893,Mahawar Baker's & Sweets,Starter
3894,Anna Punjabi,Desert
3895,Maa Saradar Ranna Ghor,Sashti thali
3896,Snoosh Ice Cream Parlour,Special Ice Cream And Fruit Sundaes
3897,Bread Cafe,Pizza
3898,Das Khaman,Samosa
3899,Wow! Momo,WOK
3900,Cafe Coffee Day,Celebration Cakes And Desserts
3901,Social,Desserts
3902,The Bewakoof Hotel,Indian Bread Roti
3903,Grand Biryani Mahal,Raita
3904,Trelly,Pork Soup 
3905,Dindigul Thalappakatti - Since 1957,Recommended
3906,Dhaba 14,Pasta
3907,Shree Raghavendra,Rice & Noodles
3908,PizzaExpress,Recommended
3909,Bawarchi - The Royal Chef,Rice Noodles
3910,Neelkanth Sweets,Mangal Prabhu Hanuman Ji Special
3911,Hola Pasta - Fresh Gourmet Pasta,Desserts & Drinks
3912,Brown Sugar,Brownies
3913,Wok N Roll,Noodles
3914,Hotel Heiga,Accompaniments
3915,A Pizza House,Noodles
3916,Kori's,Refreshments
3917,Madras Cafe,Uttapam
3918,Jonas Cafe,RICE
3919,Jai Krishna Vaishno Dhaba,Jain Food
3920,Minus 30,Mini Stick
3921,Jain Mithai Bhandar (JMB),South indian
3922,Bikanervala,Vegetable Curries
3923,Varalakshmi Tiffins,Vegetable Dosa
3924,Ram Dairy,Sweets
3925,Cholo Khai,Recommended
3926,Ratna Cafe (Estd.1948),Lunch Specials
3927,Samoxa,Macaroni
3928,ITC Sunfeast Baked Creations,Recommended
3929,Nathu'S Sweets And Restaurant,Nathus Special Sweets
3930,Anna Punjabi,Dal And Khichdi
3931,Kanji Sweets & Restaurant,Pizzas
3932,Abar Khabo,Snacks
3933,Alakapuri,Combos
3934,Om Sweets & Snacks,Recommended
3935,Wakhra Swaad,Biryani
3936,Shakti Sweets Since 1966,Recommended
3937,Eikhoi Chakshang,Main Course
3938,Krishna Vaishno Dhaba,Snacks
3939,Roastery Coffee House,Iced Cold Coffee
3940,Appu Donne Biriyani Palace,Biryani
3941,Saudagar,Rice Items South Indian
3942,Radhe Bol,Paratha
3943,9 Hills Bistro,Starter
3944,Gita Samosa Centre,Idli Vada
3945,Copper Kitchen,Biriyani
3946,Southern Taste,Snacks [n]
3947,Bengaluru Central Cafe,Dosa
3948,Bektash,Milk Shakes
3949,Kudil Restaurant,Biriyani
3950,Veg Sizzel's,Cold Beverages
3951,Trelly,Pork  Fried Rice
3952,Sethi Tikka Kabab Curry,Non-veg Chinese Starters
3953,Rokali,Spl
3954,Shabal Restaurant,Chow
3955,Chick Blast (Rajbagh),Momos
3956,Kanji Sweets & Restaurant,Economy Meal
3957,Mealful Rolls - India's Biggest Rolls,Roll & Starter Combos [FREE Coke & Choco Lava w...
3958,Cafe Ertugrul,Momo Hut
3959,Om Sweets & Snacks,Dry Fruits
3960,Shabal Restaurant,Soups Chow
3961,hotel Toshali,Chinese (Veg)
3962,Rominus Pizza And Burger,Traditional Classic Pizza Non Veg
3963,Saudagar,Parathas
3964,Urban Nawab,Soups [UN]
3965,ITC Sunfeast Baked Creations,Perfect for 2 Bento Cakes
3966,Sweet Truth,Brownies & Lava Cakes
3967,Steamin Mugs Cafe & Restaurant,Rice
3968,Haldiram's Sweets and Namkeen,Mithai Collections
3969,Pizza Jalapenia (Downtown),Recommended
3970,Shree Raghavendra,Roti
3971,Cafe Aurora,Cafe Aurora Soup Noodles
3972,Highway Kitchen,ALL DAY LONG
3973,chickpet Donne Biryani House,Combo
3974,Crown Restaurant,Chow
3975,Jiva Veg,Rice
3976,The Idli Foundry,Lunch & Rice
3977,Grand Biryani Mahal,Recommended
3978,Gayatri Ganthiya,Gathiya
3979,Full House - Aquilaria Clubhouse,Desserts
3980,"UBQ-Meals,Thalis & Bowls",Executive Thalis
3981,Zongri Bakery & Cafe,Bakery
3982,South Indian Coffee House,Rice
3983,Simla Chat,Thali
3984,Pablo's Kitchen,Breakfast
3985,Dip N Bite,Combo
3986,Munchies,Munchies's special
3987,Kanji Sweets & Restaurant,Tandoori
3988,Le Zara,Recommended
3989,Tibet Kitchen,Recommended
3990,Otssi ohan,Extras
3991,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",Cold Coffees
3992,Club Shawaya,Mandi Rice
3993,Sri Venkateshwara Tiffin Center,Vada
3994,Zaika Family Fast Food,Soups
3995,Uncle Ugen's Momo,Veg Momos
3996,Om Sweets & Snacks,Pickle Mania
3997,Harish Bakery,Rice & Raita
3998,Shakti - The Sandwich Shop,French Fries
3999,Haldiram's Restaurant,Haldiram Specialities
4000,Jumboking Burgers,Drinks & Beverages
4001,Beekays,Pastries
4002,Mellow,Soups
4003,"Ovenfresh Pizzas, Cakes & Desserts",Breads & Pao Buns
4004,Suruchi,Recommended
4005,GLOBO Ice Creams Of The World,Family Tub [550 ML]
4006,Pour Tous,Dal
4007,Mughlai Restaurant,Dal Main Course
4008,Ooopar Resto,Salads
4009,DMB Sweets Pvt Ltd,Summer's THANDAI
4010,Ratna Cafe (Estd.1948),Chaat
4011,One Bite New,Veg Snacks
4012,Gita Samosa Centre,Vada Pav
4013,Kanti Sweets,Doughnut
4014,Smoke House - Sangaiprou,Smoke Your Meat
4015,The Airawat Kitchen,Dosa
4016,Rominus Pizza and Burger,Desi Flavour Of India
4017,hotel Toshali,Egg
4018,Barbeque Nation,Desserts & Beverages
4019,New Mughlai Restaurant,Accompaniments
4020,Om Sweets & Snacks,Summer Coolers
4021,Kaveri - Lalpur,Fried Rice And Chowmein
4022,New Little Hut Family Restaurant,Thali & Combo
4023,Mini Friends Corner,Mutton Fried Rice
4024,Bawarchi Fast Food,Top Selling Combos
4025,The Chicken Wagon,Beverages
4026,Pikwik Since 1991,Pasta
4027,Palaaram,Recommended
4028,Hira Sweets,"Rice, Papad & Raita"
4029,Indrani Sweets And Restaurant,Tea Coffe Drinks
4030,Maa Ki Rasoi,Paratha Tandoori Combo
4031,So Southy,Idli
4032,Oye Hoye Paratha,Combos & Meals
4033,Shiv Sagar Veg Restaurant,Cold Bevrages
4034,Hotel Saj International,Recommended
4035,Handi Punjab Ki,Handi Seasonal
4036,Poirei Com Cake Shop,Festival Specials
4037,Attitude Cafe And Restaurant Nxt,Attitude Crispy Chicken
4038,Wendo's Pizza,Classic Pizza
4039,Haona Chao,Bibimbap
4040,Wendo's Pizza,Snacks
4041,Stay Fit Kitchen,Power Kichdi
4042,Madras Cafe,Main Course
4043,Jiva Veg,Accompaniment
4044,Shakti - The Sandwich Shop,Old Classic Sandwich
4045,Udupi Cafe North India,Combos
4046,1944 The Hocco kitchen,Thin Pizza
4047,Ratna Cafe (Estd.1948),Ratna Tiffin Specials
4048,Apna Vaishno Dhaba,Combos
4049,Gwalia Sweets & Fast Food,Pocket Friendly Meals
4050,Saudagar,Main Course Paneer
4051,Dindigul Thalappakatti - Since 1957,Rice & Noodles
4052,Matkawala,Veg Main Course
4053,Awadhi,Cake & Pastries
4054,Slurppy Yummy,Non Veg Items
4055,Mama's Kitchen,Rice
4056,Suruchi,Tarka
4057,Monginis Cake Shop,Veg
4058,Jugaad Jn,Starter & Chinese 
4059,USPFC - US Pizza & Fried Chicken,Crunchy Fried Chicken
4060,Popeyes,Super Saver Baskets (Serves 3-5)
4061,ONE PLUS PIZZA HUB,Fries
4062,Friends Corner,Salads
4063,Goila Butter Chicken,Signature Biryani
4064,Sree Krishna Hotel,Pocket Thali
4065,Dindigul Thalappakatti - Since 1957,Beverages
4066,Laxmi Pure Veg,Milk Shake
4067,Kuppuswami,Rice And Biryani
4068,One Bites Sanjauli,Wrap
4069,Tan-Sukh by Kanha,Continental Special
4070,Das Khaman,Fresh Varieties
4071,Kalsang Friends Corner,Korean Appetizers
4072,Steamin Mugs Cafe & Restaurant,Chinese Gravy
4073,Food On Way,Rice Combo
4074,The Pizza Bakery - Wood Fired Sourdough,Canned Beverages
4075,Rominus Pizza And Burger,Buttery Mania Veg Pizza
4076,Tan-Sukh by Kanha,Chinese
4077,Saurashtra Chawana & Sweets,Gathiya
4078,Grill Inn,Starters
4079,Sri Varalakshmi Pure Veg Tiffins,Ghee Special  Dosa
4080,Veg Sizzel's,Veg Khajana Special
4081,Bawarchi Fast Food,Biryani
4082,Wow! China,Khao Suey
4083,Amritsari Restaurant Katora Talab,Tandoori Starters
4084,1944 The Hocco kitchen,Ice Cream Family Tubs
4085,Gurukripa Restaurant - Sarwate,Recommended
4086,Sangeetha Veg Restaurant,Milkshake
4087,Maa Ki Rasoi,Dal
4088,Dhaba 14,Breakfast
4089,THE PERSIAN TABLE,Tandoor
4090,MP's Kitchen,Basket
4091,Eikhoi Chakshang,Combo
4092,Hira Sweets And Confectionary Pvt. Ltd.,Combos
4093,Burger Headquarter,Junior Burger
4094,Bhavyam Veg,Chettinad Varities
4095,The biryani story (HALAL),Biryani
4096,Roll Xpress,New Arrival Shakes
4097,The Belgian Waffle Co.,Waffle-Pancake with Ice Cream
4098,Bikanervala,Street Sliders
4099,Nini's Kitchen,Soups
4100,Shree Agarwal Caterers,Malai Sweets
4101,Simla Chat,Snacks And Chat
4102,DragonWok Restaurant,Soup
4103,Singju Imphal,Recommended
4104,N Chennai Express,Recommended
4105,Spice Garden,Roll
4106,Aurora Restaurant & Lodging,Breakfast
4107,Singh's Town Cafe,Patties House
4108,Fast Pizza,Burgers
4109,Dawat,Biryani
4110,Kaveri - Lalpur,Raita And Papad
4111,Chullah,Rice And Biryani
4112,Idleewala,Rice
4113,The Great Indian Kitchen,Recommended
4114,Swastik Mom's Kitchen,Starter
4115,"Ovenfresh Pizzas, Cakes & Desserts","Ovenzilla - 15"" Pizzas"
4116,Babka Goa,Sandwiches (w/ In-House Focaccia Bread)
4117,New Shakti Sweets,Starters
4118,Grits N Gravy,Indian Bread
4119,37 The Central Restaurant,Accompaniments
4120,Radha Krishna,Pav Bhaji
4121,Krishna Vaishno Dhaba,North  Indian
4122,Noodle Kitchen,BAO
4123,Frespresso,Sandwich Grilled
4124,Rajani's Kitchen,Katakia Special
4125,Modern Foods Bakery & Restauran,Burgers
4126,Amritsari Restaurant Katora Talab,Chinese Starter
4127,Salem RR Biriyani Unavagam,Chinese Non Veg Starters
4128,1944 The Hocco kitchen,Indian Breads
4129,Punjabi Darbaar Dhaba,Indian Chaat
4130,Mughal Darbar Since 1999,Beverages
4131,Hungry Panda,Fried Rice
4132,Chai Govindam,Maggi
4133,CakeZone Patisserie,Tea Cake
4134,Baskin Robbins - Ice Cream Desserts,Ice Cream Snacks
4135,Momo Magic Cafe,Special Magic Momos
4136,Bombay Mishthan Bhandar (Bmb) - Durapura,Namkeen And Wafers
4137,Andhra Gunpowder,Southern Spiced Khichdis
4138,Pandit Ji Sweets & Restaurant Dairy,Desserts
4139,Jugaad Jn,Chai Special (tea)
4140,Kori's,Mandu [Korean Dimsum]
4141,Khana Khazana,Egg
4142,Eden Restaurant,Chinese Main Course (non-veg)
4143,Dip N Bite,Burger
4144,Uthuppans Uppum Mulakum Restaurant,Fried Rice
4145,Lo! - Low Carb and Keto Foods,Keto Currys & Indian Breads
4146,Royal Veg. Hotel,Chowmein And Rice Items
4147,The Prashadam,Rice And Biryani
4148,New Blue Moon,Entre Dals
4149,Sante Spa Cuisine,Extra Helpings
4150,Bread Cafe,Mumbai Toastie
4151,Ooopar Resto,Pizza
4152,Lhasa Restaurant,Desserts
4153,Bikanervala,Cake @Pastry
4154,Y Not Food Express,Chinese
4155,Amritsari Food Platter,Salads & Raitas
4156,Nisarga Family Daba,Indian Breads
4157,Snoosh Ice Cream Parlour,Fruit Salad Icecream
4158,37 The Central Restaurant,Desserts
4159,Cherry Sweets & Confectioners,Desserts
4160,Khuangthali Restaurant,Burger
4161,EatFit,Combo Meals
4162,Pandhal Cake Shop,Savouries
4163,Highway Kitchen,Veg Main Course
4164,"Ovenfresh Pizzas, Cakes & Desserts",Indian Fusion Cakes
4165,Mayur Hotel & Restaurant,Main Course
4166,Meat and Eat,Burger - Non Veg
4167,Mughlai Restaurant,Aloo Main Course
4168,A1,Chicken Special
4169,"Bhatti Chicken - Grilled, NOT Fried!",Chicken Wings
4170,Om Sweets & Snacks,Beverages (Drinks)
4171,Cafe Go Green,Italiano Pizza
4172,Bangaliana,Dessert Items
4173,Street Za,Recommended
4174,Hill View Holiday Home And Resort,Recommended
4175,Rominus Pizza And Burger,Wrap
4176,Aurora Restaurant & Lodging,Veg
4177,Health Wealth Kitchen,Roti and raita
4178,Bowljini Mix Eat Repeat,Pasta BOWLJ
4179,Mughlai Restaurant,Mughlai Biriyani
4180,The Prashadam,Chaat
4181,Uthuppans Uppum Mulakum Restaurant,Curry Non Veg
4182,Hira Sweets And Confectionary Pvt. Ltd.,Snacks And Bakery
4183,Matkawala,Momos
4184,Pasta Paradise,Pasta (italian)
4185,Ss Hyderabad Biryani,Fresh Juices
4186,China Belly By Wow! Momo,Main Course Large
4187,Otssi ohan,Complete thali
4188,Modern Foods Bakery & Restauran,Chinese
4189,New Shakti Sweets,Sweets
4190,Zawlbuk,Recommended
4191,New Chanakya,Chicken Mains
4192,Rominus Pizza And Burger,Dips
4193,Daawat-E   Biryani,Quick Bites
4194,Dejavu,APPTIZERS VEG
4195,Mr Bhatura,Breakfast Bestsellers
4196,Hindusthan Sweets,Sandesh
4197,Firangi Bake,Quesadilla
4198,Hotel Annalakshmi,Breakfast Bestsellers
4199,Radhey Lal Premium Sweets,Namkeen products
4200,Wendy's Flavour Fresh,Cheese Blast Burgers
4201,Sri Sindhu Bhavan,Tiffin Dishes
4202,Aubree,Premium Eggless Cake
4203,Mughlai Restaurant,Paneer Main Course
4204,Rominus Pizza And Burger,Calzone
4205,KAVERI's,Indian Breads
4206,Madhurima Veg,Snacks
4207,Haveli Dhaba,Indian Bread
4208,Chai Kings,Khakhra
4209,Sambharsa,Combos
4210,Dhaba 14,Recommended
4211,Krav,Mocktails
4212,Pour Tous,Rice
4213,Gopal's,Snacks
4214,Shree Agarwal Caterers,Fast Food
4215,Kashyap chole kulche,Indian Breads
4216,Popeyes,Flavorful Rolls
4217,Swastik Mom's Kitchen,Combos
4218,IFC Pizza and Burger,Dips
4219,Swasti Niramish Hotel,99 Store
4220,The Food Court,Combos
4221,Gokul Dham Ka Dhaba,Recommended
4222,Cafe Go Green,Nepali Style Chicken Momo
4223,Rominus Pizza and Burger,Traditional Classic Pizza Non Veg
4224,Crush Restaurant,Recommended
4225,Preeti Tiffins,Extras
4226,Sree Vishnu Bhavan,South indian
4227,Dawat-E-Khas Restaurant,Dal
4228,Swu'S Kitchen,Thali
4229,Chinese Fast Food,Chicken Curry
4230,Hotel Maharaja and Fast Food,Starter
4231,MP's Kitchen,Barbaque
4232,Attitude Cafe And Restaurant Nxt,Veg Pizza
4233,9 Hills Bistro,Noodles
4234,ROMNIK PIZZA,Pasta
4235,Harish Bakery,Tandoori Breads
4236,Harilal's,Ganesh Chaturthi Special
4237,Rominus Pizza And Burger,Premium Cheesy Mania (100% Dairy Cheese)
4238,Chai Kings,Maggi & Poha
4239,Hotel Heiga,Sizzlers
4240,Giani,Faluda
4241,Lord Petrick,Kids Meal
4242,Eleven Aizawl,Recommended
4243,Supreme Upper Crust,Burgers & Sandwiches
4244,Sangeetha Veg Restaurant,Noodles Large
4245,Chahat Biryani,Biryanis
4246,Hotel Heiga,Breads
4247,Bikkgane Biryani,Lucknowi Biryani
4248,Olio - The Wood Fired Pizzeria,Loaded Nachos
4249,Machhli Baba Fries,Beverages
4250,Aromas Cafe & Bistro,Between The Breads
4251,1944 The Hocco kitchen,Family Meal Box (serves 4 To 6)
4252,Cherry Sweets & Confectioners,Pastries
4253,Snehalata Fast Food,Gravy Chow
4254,Krav,Chicken Popcorn
4255,Auckland Hotel And Restaurant,Khazana-E-Basmati
4256,Spice Garden,Recommended
4257,Gangaur Next,Cheena Sweets
4258,House of parathas,Parathas
4259,Khullak Cafe,Recommended
4260,Rominus Pizza and Burger,Taco's
4261,Health Wealth Kitchen,Recommended
4262,Polar Bear,Death by Chocolate Sundaes
4263,Bikanervala,Bakery
4264,Bakingo-Cakes & Desserts,Gourmet Cakes
4265,Bombay Mishthan Bhandar (Bmb) - Sanganeeri Gate,Extras
4266,Khullak Cafe,Chilli & Gravies
4267,Sangeetha's Desi Mane - Annanagar,North Indian Curries
4268,Long Jhon Silver's,Indian
4269,"Greenox- Healthy Bites, Happy Lives",Fresh Juice
4270,Felafels Restaurant,Topping & sides
4271,Lacima Cafe & Pizzeria,Creamy Tandoori Momos
4272,Hotel Maharaja and Fast Food,Thali
4273,The Eleganza,Single Meal
4274,Babka Goa,Savoury
4275,Harish Bakery,North Indian
4276,Amar Bhojnalya,Rice
4277,Snack-A-Boo,Pani Puri
4278,Bhavyam Veg,Uthappam
4279,Meat and Eat,Finger Food Non-veg
4280,Shaan Sweets And Snacks,Pastry
4281,Burger Headquarter,Senior Veg Burger
4282,Mahawar Baker's & Sweets,Noodles & Rice
4283,Hot Breads,Macaroons & Donuts
4284,Momo Magic Cafe,Chinese Noodles
4285,Hotel Polo Towers,Soups
4286,Dharma Vaishno Dhaba,Breakfast
4287,Naobas Chakhumang Restaurant,Breads
4288,Urban Nawab,Accompaniments
4289,Bombay Mishthan Bhandar (Bmb) - Durapura,Combos
4290,Gokul Dham Ka Dhaba,Tandoori
4291,Food Exx,"Naan, Roti & Paratha"
4292,PINK CITY FOOD CORNER,Noodles
4293,Madhurima Veg,Dry Vegetable
4294,Punjabi Tikka Restaurant,Starters
4295,Cocoa Bakery,Cakes
4296,Palaaram,The Crunch Treats
4297,Hotel Shubham Palace - Dhanturi Group of Hotels,Recommended
4298,Nisarga Family Daba,Non Veg Starter
4299,Mealy - Your Everyday Meal,Biryani
4300,Middle East Cafe,Japenese Matcha Green Latte
4301,The Food Court,Starters
4302,Hotel Heiga,Rice
4303,"The Dessert Heaven - Pastry, Brownie and Cakes",Brownie
4304,Habitat Restaurant,Snacks
4305,Huber & Holly,Ice Cream Cake HNH
4306,Pizzmo,Recommended
4307,Shree Agarwal Caterers,Laddu Speical
4308,Samridhi At Kochi,Payasam
4309,Karigari - By Chef Harpal Singh Sokhi,Premium Chaat By Karigari
4310,Babe da Dhaba,Breads
4311,Amritsari Food Platter,Thalis
4312,Nisarga Family Daba,Tandoori Starter
4313,INDIAN COFFEE HOUSE,Sandwiches
4314,China Belly By Wow! Momo,Chowmein
4315,Urban Tadka,Meal For One
4316,Sambharsa,Idli Classics
4317,Madhurima Veg,Chatpati Chaat
4318,Khullak Cafe,Sea Food
4319,Bikanervala,Breads
4320,Dhaba 14,Late Night Bestsellers
4321,Frespresso,French Fries
4322,Cafe Sai Sadanand,Chat
4323,Sunny's Restaurant - Keishampat,Soup
4324,Bhavyam Veg,Lunch
4325,Crusto's - Cheese Burst Pizza By Olio,Pasta Lunch Box
4326,Poetry By Love & Cheesecake,Milkshakes and Smoothies
4327,New Khusboo Biryani (Halal),Biryani
4328,Meat and Eat,Sea Food
4329,VIP Sweets Pvt. Ltd.,Jolbhara / Talsash
4330,Wood Street Cafe,Pastas
4331,IFC Pizza and Burger,Pasta
4332,Sangeetha Veg Restaurant,Extra Meals Items
4333,Bheemeshwara - A South Indian Delicacy,Andhra Biryani
4334,Food Hut,Breads
4335,Kashyap chole kulche,Combos
4336,Edesia by Freshmenu,Pastas
4337,Social,Mini Thalis
4338,Anna Punjabi,Raita
4339,Daya Hari Mithai,Chaat
4340,Yumburgs,Recommended
4341,Royal Indraprastha,Soups
4342,Kalsang Friends Corner,Lambs
4343,Chai Govindam,Thanda
4344,Tree Cafe And Restaurants,Starters Veg
4345,Behrouz Biryani,Biryani & Rice
4346,Nini's Kitchen,Pizza - 7 Inches
4347,Madhurima Veg,Choole & Daals
4348,Sakana,Sushi (Uramaki)
4349,Grand Biryani Mahal,Biryani
4350,Grameen Kulfi,Maha Matka kulfi
4351,Ovenfresh Cakes And Desserts,Brownies & Choco Lava
4352,Kaveri - Lalpur,Veg Delight Starters
4353,Bambusa express,Momos
4354,Ritz Mithai Vatika,Recommended
4355,Gurukripa Restaurant - Sarwate,"Biryani,Rice and Pulao"
4356,Maa Saradar Ranna Ghor,Recommended
4357,Saffron,Drinks Beverages
4358,Momo Magic Cafe,Chinese Rice
4359,Street Foods by Punjab Grill,Recommended
4360,Great Indian Khichdi by EatFit,Flavours Of India (New)
4361,Trelly,Chinese Chicken Main
4362,Sagar Restaurant,Gravy Items
4363,Kachori King,Lassi
4364,Labonel Fine Baking,Recommended
4365,Southern Taste,South Special Dosa
4366,Jugaad Jn,Thali & Combos 
4367,Sri Ganga veg restaurant,Savouries
4368,Ss Hyderabad Biryani,COMBO
4369,Momo Nation Cafe,Maggie
4370,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",Ice Creams
4371,Roastery Coffee House,Appetizer
4372,Odiani Hotel & Restaurant,Roti
4373,Dubai Hut,Recommended
4374,Hira Sweets And Confectionary Pvt. Ltd.,Tandoor se
4375,Indrani Sweets And Restaurant,Breakfast Special Combos
4376,Kwality Walls Ice Cream and More,Recommended
4377,Das Khaman,Fresh Varieties 1 Plate Online
4378,Roll's Hut,Rolls
4379,Porch Grill Restaurant,Indian Bread
4380,Tree Cafe And Restaurants,Indian (Non Veg) Cuisin
4381,Radha Krishna,Noodles And  Rice
4382,Dejavu,CHOWMEIN - CHOPSUEY
4383,The Chocolate Room,Recommended
4384,Hosanna Restaurant,Jhol Momo
4385,Mr Khan Restro,Beef Items
4386,KS Bakers,Deserts & Pastries
4387,Trelly,Dal
4388,Hotel Polo Towers,Pizza
4389,hotel Toshali,Veg Dishes
4390,Barbeque Nation,Barbeque in a Box (Serves 2-3)
4391,Cherry Sweets & Confectioners,Quick Bites
4392,Bhikharam Chandmal,Desserts
4393,Daya Hari Chatpata,Beverage Combo
4394,Long Jhon Silver's,Veg Main Course
4395,Cake Plaza,Chinese ( Non - Veg)
4396,Lamee,Starters
4397,The Biryani Life,1 + 1 BOGO Biryani at 179 Each
4398,Southern Taste,Rice [o]
4399,Attitude Cafe And Restaurant Nxt,Combo Meals
4400,Tihar Flavours of Jail,Dal
4401,Prime Bakery & Sweets,Cakes
4402,Kanji Sweets & Restaurant,Snacks
4403,Thalairaj Biryani,Special Family Pack Biryanis
4404,Bikkgane Biryani,Family Pack (3200ml)
4405,Andhra Gunpowder,Ghee Rice Bowls
4406,Roti Tarka,Rice And Biryani
4407,The biryani story (HALAL),Noodles
4408,Shaan Sweets And Snacks,Shaan Sweets And Snacks
4409,Dindigul Thalappakatti - Since 1957,SINGLE PASANGA BIRYANI
4410,Hotel Heiga,Snacks
4411,Anna (Truly Veg),99 Store
4412,Burgrill - OG's of Grilled Burger,Fries
4413,Somewhere Cafe,Fried Rice
4414,Anandji Sweets,Laddu
